country,year,sex,age,suicide_no,population,suicides_per_100k,HDI_for_year,gdp_for_year,gdp_per_capita,generation
Sweden,1994,male,75+ years,137,273500,50.09,0.849,2.2608E+11,27658,G.I. Generation
Sweden,1994,male,55-74 years,232,793800,29.23,0.849,2.2608E+11,27658,Silent
Sweden,1994,male,35-54 years,347,1225300,28.32,0.849,2.2608E+11,27658,Boomers
Sweden,1994,male,25-34 years,139,638400,21.77,0.849,2.2608E+11,27658,Boomers
Sweden,1994,female,75+ years,70,444500,15.75,0.849,2.2608E+11,27658,G.I. Generation
Sweden,1994,female,55-74 years,119,871900,13.65,0.849,2.2608E+11,27658,Silent
Sweden,1994,male,15-24 years,74,561700,13.17,0.849,2.2608E+11,27658,Generation X
Sweden,1994,female,35-54 years,134,1179900,11.36,0.849,2.2608E+11,27658,Boomers
Sweden,1994,female,25-34 years,51,605300,8.43,0.849,2.2608E+11,27658,Boomers
Sweden,1994,female,15-24 years,19,537800,3.53,0.849,2.2608E+11,27658,Generation X
Sweden,1994,female,5-14 years,2,507200,0.39,0.849,2.2608E+11,27658,Millenials
Sweden,1994,male,5-14 years,0,534800,0,0.849,2.2608E+11,27658,Millenials
Sweden,1995,male,75+ years,120,280000,42.86,0.857,2.64052E+11,32072,G.I. Generation
Sweden,1995,male,35-54 years,371,1233900,30.07,0.857,2.64052E+11,32072,Boomers
Sweden,1995,male,55-74 years,233,794600,29.32,0.857,2.64052E+11,32072,Silent
Sweden,1995,male,25-34 years,134,640900,20.91,0.857,2.64052E+11,32072,Generation X
Sweden,1995,female,75+ years,78,453700,17.19,0.857,2.64052E+11,32072,G.I. Generation
Sweden,1995,female,35-54 years,163,1189500,13.7,0.857,2.64052E+11,32072,Boomers
Sweden,1995,male,15-24 years,75,557900,13.44,0.857,2.64052E+11,32072,Generation X
Sweden,1995,female,55-74 years,103,869100,11.85,0.857,2.64052E+11,32072,Silent
Sweden,1995,female,25-34 years,39,609100,6.4,0.857,2.64052E+11,32072,Generation X
Sweden,1995,female,15-24 years,28,534300,5.24,0.857,2.64052E+11,32072,Generation X
Sweden,1995,male,5-14 years,3,549300,0.55,0.857,2.64052E+11,32072,Millenials
Sweden,1995,female,5-14 years,1,520700,0.19,0.857,2.64052E+11,32072,Millenials
Sweden,1996,male,75+ years,113,287900,39.25,0.864,2.88104E+11,34819,G.I. Generation
Sweden,1996,male,55-74 years,225,793800,28.34,0.864,2.88104E+11,34819,Silent
Sweden,1996,male,35-54 years,326,1239400,26.3,0.864,2.88104E+11,34819,Boomers
Sweden,1996,male,25-34 years,141,642400,21.95,0.864,2.88104E+11,34819,Generation X
Sweden,1996,female,75+ years,68,465100,14.62,0.864,2.88104E+11,34819,G.I. Generation
Sweden,1996,female,35-54 years,146,1196200,12.21,0.864,2.88104E+11,34819,Boomers
Sweden,1996,male,15-24 years,66,550800,11.98,0.864,2.88104E+11,34819,Generation X
Sweden,1996,female,55-74 years,96,863600,11.12,0.864,2.88104E+11,34819,Silent
Sweden,1996,female,25-34 years,45,611400,7.36,0.864,2.88104E+11,34819,Generation X
Sweden,1996,female,15-24 years,24,527200,4.55,0.864,2.88104E+11,34819,Generation X
Sweden,1996,female,5-14 years,2,533300,0.38,0.864,2.88104E+11,34819,Millenials
Sweden,1996,male,5-14 years,1,563200,0.18,0.864,2.88104E+11,34819,Millenials
Sweden,1997,male,75+ years,106,293200,36.15,0.874,2.64478E+11,31821,G.I. Generation
Sweden,1997,male,55-74 years,227,799800,28.38,0.874,2.64478E+11,31821,Silent
Sweden,1997,male,35-54 years,333,1241800,26.82,0.874,2.64478E+11,31821,Boomers
Sweden,1997,male,25-34 years,125,643100,19.44,0.874,2.64478E+11,31821,Generation X
Sweden,1997,male,15-24 years,63,542000,11.62,0.874,2.64478E+11,31821,Generation X
Sweden,1997,female,35-54 years,138,1199600,11.5,0.874,2.64478E+11,31821,Boomers
Sweden,1997,female,55-74 years,84,864300,9.72,0.874,2.64478E+11,31821,Silent
Sweden,1997,female,75+ years,43,472800,9.09,0.874,2.64478E+11,31821,G.I. Generation
Sweden,1997,female,25-34 years,42,613100,6.85,0.874,2.64478E+11,31821,Generation X
Sweden,1997,female,15-24 years,34,518700,6.55,0.874,2.64478E+11,31821,Generation X
Sweden,1997,female,5-14 years,3,545900,0.55,0.874,2.64478E+11,31821,Millenials
Sweden,1997,male,5-14 years,3,577000,0.52,0.874,2.64478E+11,31821,Millenials
Sweden,1998,male,75+ years,129,297400,43.38,0.888,2.668E+11,31966,G.I. Generation
Sweden,1998,male,55-74 years,250,812600,30.77,0.888,2.668E+11,31966,Silent
Sweden,1998,male,35-54 years,325,1241400,26.18,0.888,2.668E+11,31966,Boomers
Sweden,1998,male,25-34 years,119,640900,18.57,0.888,2.668E+11,31966,Generation X
Sweden,1998,female,75+ years,59,478400,12.33,0.888,2.668E+11,31966,G.I. Generation
Sweden,1998,female,55-74 years,107,872000,12.27,0.888,2.668E+11,31966,Silent
Sweden,1998,male,15-24 years,57,534000,10.67,0.888,2.668E+11,31966,Generation X
Sweden,1998,female,35-54 years,119,1199900,9.92,0.888,2.668E+11,31966,Boomers
Sweden,1998,female,25-34 years,35,612500,5.71,0.888,2.668E+11,31966,Generation X
Sweden,1998,female,15-24 years,28,510700,5.48,0.888,2.668E+11,31966,Generation X
Sweden,1998,male,5-14 years,2,589000,0.34,0.888,2.668E+11,31966,Millenials
Sweden,1998,female,5-14 years,1,557500,0.18,0.888,2.668E+11,31966,Millenials
Sweden,1999,male,75+ years,122,300569,40.59,0.893,2.70848E+11,32328,G.I. Generation
Sweden,1999,male,55-74 years,239,830817,28.77,0.893,2.70848E+11,32328,Silent
Sweden,1999,male,35-54 years,317,1240536,25.55,0.893,2.70848E+11,32328,Boomers
Sweden,1999,male,25-34 years,103,635058,16.22,0.893,2.70848E+11,32328,Generation X
Sweden,1999,male,15-24 years,78,527294,14.79,0.893,2.70848E+11,32328,Generation X
Sweden,1999,female,35-54 years,141,1200105,11.75,0.893,2.70848E+11,32328,Boomers
Sweden,1999,female,75+ years,52,482165,10.78,0.893,2.70848E+11,32328,G.I. Generation
Sweden,1999,female,55-74 years,88,885033,9.94,0.893,2.70848E+11,32328,Silent
Sweden,1999,female,25-34 years,45,608461,7.4,0.893,2.70848E+11,32328,Generation X
Sweden,1999,female,15-24 years,32,503923,6.35,0.893,2.70848E+11,32328,Generation X
Sweden,1999,male,5-14 years,3,597532,0.5,0.893,2.70848E+11,32328,Millenials
Sweden,1999,female,5-14 years,0,566520,0,0.893,2.70848E+11,32328,Millenials
Sweden,2000,male,75+ years,128,303198,42.22,0.897,2.59802E+11,30896,G.I. Generation
Sweden,2000,male,55-74 years,221,852707,25.92,0.897,2.59802E+11,30896,Silent
Sweden,2000,male,35-54 years,275,1240681,22.17,0.897,2.59802E+11,30896,Boomers
Sweden,2000,male,25-34 years,114,626512,18.2,0.897,2.59802E+11,30896,Generation X
Sweden,2000,male,15-24 years,63,524457,12.01,0.897,2.59802E+11,30896,Generation X
Sweden,2000,female,55-74 years,100,901293,11.1,0.897,2.59802E+11,30896,Silent
Sweden,2000,female,35-54 years,123,1200882,10.24,0.897,2.59802E+11,30896,Boomers
Sweden,2000,female,75+ years,49,484818,10.11,0.897,2.59802E+11,30896,G.I. Generation
Sweden,2000,female,15-24 years,26,500737,5.19,0.897,2.59802E+11,30896,Generation X
Sweden,2000,female,25-34 years,30,601750,4.99,0.897,2.59802E+11,30896,Generation X
Sweden,2000,female,5-14 years,1,570673,0.18,0.897,2.59802E+11,30896,Millenials
Sweden,2000,male,5-14 years,1,601300,0.17,0.897,2.59802E+11,30896,Millenials
Sweden,2001,male,75+ years,129,305543,42.22,0.9,2.39917E+11,28429,Silent
Sweden,2001,male,55-74 years,228,876012,26.03,0.9,2.39917E+11,28429,Silent
Sweden,2001,male,35-54 years,311,1241616,25.05,0.9,2.39917E+11,28429,Boomers
Sweden,2001,male,25-34 years,104,616460,16.87,0.9,2.39917E+11,28429,Generation X
Sweden,2001,female,75+ years,63,486462,12.95,0.9,2.39917E+11,28429,Silent
Sweden,2001,female,55-74 years,116,919616,12.61,0.9,2.39917E+11,28429,Silent
Sweden,2001,female,35-54 years,135,1201311,11.24,0.9,2.39917E+11,28429,Boomers
Sweden,2001,male,15-24 years,59,527111,11.19,0.9,2.39917E+11,28429,Millenials
Sweden,2001,female,25-34 years,29,593553,4.89,0.9,2.39917E+11,28429,Generation X
Sweden,2001,female,15-24 years,18,502901,3.58,0.9,2.39917E+11,28429,Millenials
Sweden,2001,female,5-14 years,3,569357,0.53,0.9,2.39917E+11,28429,Millenials
Sweden,2001,male,5-14 years,2,599375,0.33,0.9,2.39917E+11,28429,Millenials
Sweden,2002,male,75+ years,112,306832,36.5,0.903,2.63926E+11,31175,Silent
Sweden,2002,male,55-74 years,252,899721,28.01,0.903,2.63926E+11,31175,Silent
Sweden,2002,male,35-54 years,315,1242971,25.34,0.903,2.63926E+11,31175,Boomers
Sweden,2002,male,25-34 years,101,605900,16.67,0.903,2.63926E+11,31175,Generation X
Sweden,2002,male,15-24 years,78,533111,14.63,0.903,2.63926E+11,31175,Millenials
Sweden,2002,female,55-74 years,102,939023,10.86,0.903,2.63926E+11,31175,Silent
Sweden,2002,female,75+ years,49,486242,10.08,0.903,2.63926E+11,31175,Silent
Sweden,2002,female,35-54 years,105,1201907,8.74,0.903,2.63926E+11,31175,Boomers
Sweden,2002,female,25-34 years,36,584302,6.16,0.903,2.63926E+11,31175,Generation X
Sweden,2002,female,15-24 years,23,508851,4.52,0.903,2.63926E+11,31175,Millenials
Sweden,2002,male,5-14 years,4,593329,0.67,0.903,2.63926E+11,31175,Millenials
Sweden,2002,female,5-14 years,3,563639,0.53,0.903,2.63926E+11,31175,Millenials
Sweden,2003,male,75+ years,105,307923,34.1,0.908,3.31109E+11,38997,Silent
Sweden,2003,male,55-74 years,225,922446,24.39,0.908,3.31109E+11,38997,Silent
Sweden,2003,male,35-54 years,300,1242898,24.14,0.908,3.31109E+11,38997,Boomers
Sweden,2003,male,25-34 years,85,596698,14.25,0.908,3.31109E+11,38997,Generation X
Sweden,2003,male,15-24 years,60,543102,11.05,0.908,3.31109E+11,38997,Millenials
Sweden,2003,female,75+ years,50,486063,10.29,0.908,3.31109E+11,38997,Silent
Sweden,2003,female,25-34 years,58,576009,10.07,0.908,3.31109E+11,38997,Generation X
Sweden,2003,female,55-74 years,92,957995,9.6,0.908,3.31109E+11,38997,Silent
Sweden,2003,female,35-54 years,99,1201468,8.24,0.908,3.31109E+11,38997,Boomers
Sweden,2003,female,15-24 years,35,518172,6.75,0.908,3.31109E+11,38997,Millenials
Sweden,2003,female,5-14 years,2,554143,0.36,0.908,3.31109E+11,38997,Millenials
Sweden,2003,male,5-14 years,1,583622,0.17,0.908,3.31109E+11,38997,Millenials
Sweden,2004,male,75+ years,109,309512,35.22,0.896,3.81705E+11,44831,Silent
Sweden,2004,male,55-74 years,248,943682,26.28,0.896,3.81705E+11,44831,Silent
Sweden,2004,male,35-54 years,300,1240460,24.18,0.896,3.81705E+11,44831,Boomers
Sweden,2004,male,15-24 years,90,555650,16.2,0.896,3.81705E+11,44831,Millenials
Sweden,2004,male,25-34 years,84,590802,14.22,0.896,3.81705E+11,44831,Generation X
Sweden,2004,female,55-74 years,107,975912,10.96,0.896,3.81705E+11,44831,Silent
Sweden,2004,female,75+ years,43,486526,8.84,0.896,3.81705E+11,44831,Silent
Sweden,2004,female,35-54 years,103,1199288,8.59,0.896,3.81705E+11,44831,Boomers
Sweden,2004,female,15-24 years,32,529514,6.04,0.896,3.81705E+11,44831,Millenials
Sweden,2004,female,25-34 years,32,570904,5.61,0.896,3.81705E+11,44831,Generation X
Sweden,2004,female,5-14 years,4,541753,0.74,0.896,3.81705E+11,44831,Millenials
Sweden,2004,male,5-14 years,3,570311,0.53,0.896,3.81705E+11,44831,Millenials
Sweden,2005,male,75+ years,117,311063,37.61,0.899,3.89042E+11,45563,Silent
Sweden,2005,male,55-74 years,253,962782,26.28,0.899,3.89042E+11,45563,Silent
Sweden,2005,male,35-54 years,297,1238835,23.97,0.899,3.89042E+11,45563,Boomers
Sweden,2005,male,25-34 years,95,588142,16.15,0.899,3.89042E+11,45563,Generation X
Sweden,2005,female,55-74 years,121,991544,12.2,0.899,3.89042E+11,45563,Silent
Sweden,2005,male,15-24 years,68,569180,11.95,0.899,3.89042E+11,45563,Millenials
Sweden,2005,female,35-54 years,135,1198561,11.26,0.899,3.89042E+11,45563,Boomers
Sweden,2005,female,75+ years,48,486935,9.86,0.899,3.89042E+11,45563,Silent
Sweden,2005,female,25-34 years,40,568205,7.04,0.899,3.89042E+11,45563,Generation X
Sweden,2005,female,15-24 years,36,542149,6.64,0.899,3.89042E+11,45563,Millenials
Sweden,2005,male,5-14 years,5,554489,0.9,0.899,3.89042E+11,45563,Millenials
Sweden,2005,female,5-14 years,4,526739,0.76,0.899,3.89042E+11,45563,Millenials
Sweden,2006,male,75+ years,114,312567,36.47,0.902,4.20032E+11,48977,Silent
Sweden,2006,male,55-74 years,265,979423,27.06,0.902,4.20032E+11,48977,Silent
Sweden,2006,male,35-54 years,284,1242768,22.85,0.902,4.20032E+11,48977,Boomers
Sweden,2006,male,25-34 years,79,586595,13.47,0.902,4.20032E+11,48977,Generation X
Sweden,2006,male,15-24 years,73,586123,12.45,0.902,4.20032E+11,48977,Millenials
Sweden,2006,female,35-54 years,143,1202882,11.89,0.902,4.20032E+11,48977,Boomers
Sweden,2006,female,75+ years,49,487029,10.06,0.902,4.20032E+11,48977,Silent
Sweden,2006,female,55-74 years,94,1005125,9.35,0.902,4.20032E+11,48977,Silent
Sweden,2006,female,15-24 years,51,557351,9.15,0.902,4.20032E+11,48977,Millenials
Sweden,2006,female,25-34 years,41,565463,7.25,0.902,4.20032E+11,48977,Generation X
Sweden,2006,female,5-14 years,2,511860,0.39,0.902,4.20032E+11,48977,Millenials
Sweden,2006,male,5-14 years,2,538858,0.37,0.902,4.20032E+11,48977,Millenials
Sweden,2007,male,75+ years,102,314248,32.46,0.905,4.87816E+11,56531,Silent
Sweden,2007,male,35-54 years,298,1251142,23.82,0.905,4.87816E+11,56531,Boomers
Sweden,2007,male,55-74 years,224,995361,22.5,0.905,4.87816E+11,56531,Silent
Sweden,2007,male,25-34 years,103,585980,17.58,0.905,4.87816E+11,56531,Generation X
Sweden,2007,male,15-24 years,69,604397,11.42,0.905,4.87816E+11,56531,Millenials
Sweden,2007,female,35-54 years,129,1210389,10.66,0.905,4.87816E+11,56531,Boomers
Sweden,2007,female,55-74 years,97,1018811,9.52,0.905,4.87816E+11,56531,Silent
Sweden,2007,female,75+ years,34,485845,7,0.905,4.87816E+11,56531,Silent
Sweden,2007,female,15-24 years,35,573531,6.1,0.905,4.87816E+11,56531,Millenials
Sweden,2007,female,25-34 years,28,562738,4.98,0.905,4.87816E+11,56531,Generation X
Sweden,2007,male,5-14 years,5,526368,0.95,0.905,4.87816E+11,56531,Generation Z
Sweden,2007,female,5-14 years,2,500349,0.4,0.905,4.87816E+11,56531,Generation Z
Sweden,2008,male,75+ years,108,315606,34.22,0.901,5.13966E+11,59155,Silent
Sweden,2008,male,55-74 years,263,1012224,25.98,0.901,5.13966E+11,59155,Silent
Sweden,2008,male,35-54 years,292,1258502,23.2,0.901,5.13966E+11,59155,Boomers
Sweden,2008,male,25-34 years,96,586538,16.37,0.901,5.13966E+11,59155,Generation X
Sweden,2008,male,15-24 years,96,619829,15.49,0.901,5.13966E+11,59155,Millenials
Sweden,2008,female,75+ years,42,483517,8.69,0.901,5.13966E+11,59155,Silent
Sweden,2008,female,55-74 years,88,1033770,8.51,0.901,5.13966E+11,59155,Silent
Sweden,2008,female,35-54 years,99,1217920,8.13,0.901,5.13966E+11,59155,Boomers
Sweden,2008,female,25-34 years,42,561352,7.48,0.901,5.13966E+11,59155,Generation X
Sweden,2008,female,15-24 years,40,588321,6.8,0.901,5.13966E+11,59155,Millenials
Sweden,2008,female,5-14 years,4,492594,0.81,0.901,5.13966E+11,59155,Generation Z
Sweden,2008,male,5-14 years,0,518331,0,0.901,5.13966E+11,59155,Generation Z
Sweden,2009,male,75+ years,109,316812,34.41,0.899,4.29657E+11,49070,Silent
Sweden,2009,male,55-74 years,261,1029075,25.36,0.899,4.29657E+11,49070,Silent
Sweden,2009,male,35-54 years,313,1266615,24.71,0.899,4.29657E+11,49070,Boomers
Sweden,2009,male,25-34 years,111,588185,18.87,0.899,4.29657E+11,49070,Generation X
Sweden,2009,male,15-24 years,91,632027,14.4,0.899,4.29657E+11,49070,Millenials
Sweden,2009,female,35-54 years,133,1226921,10.84,0.899,4.29657E+11,49070,Boomers
Sweden,2009,female,55-74 years,106,1048846,10.11,0.899,4.29657E+11,49070,Silent
Sweden,2009,female,75+ years,36,481488,7.48,0.899,4.29657E+11,49070,Silent
Sweden,2009,female,15-24 years,43,600839,7.16,0.899,4.29657E+11,49070,Millenials
Sweden,2009,female,25-34 years,33,561793,5.87,0.899,4.29657E+11,49070,Generation X
Sweden,2009,female,5-14 years,3,488574,0.61,0.899,4.29657E+11,49070,Generation Z
Sweden,2009,male,5-14 years,3,514747,0.58,0.899,4.29657E+11,49070,Generation Z
Sweden,2010,male,75+ years,101,318979,31.66,0.906,4.88378E+11,55352,Silent
Sweden,2010,male,55-74 years,263,1044678,25.18,0.906,4.88378E+11,55352,Silent
Sweden,2010,male,35-54 years,280,1273933,21.98,0.906,4.88378E+11,55352,Generation X
Sweden,2010,male,25-34 years,106,593020,17.87,0.906,4.88378E+11,55352,Generation X
Sweden,2010,male,15-24 years,87,639346,13.61,0.906,4.88378E+11,55352,Millenials
Sweden,2010,female,55-74 years,105,1063334,9.87,0.906,4.88378E+11,55352,Silent
Sweden,2010,female,35-54 years,100,1234672,8.1,0.906,4.88378E+11,55352,Generation X
Sweden,2010,female,75+ years,34,480218,7.08,0.906,4.88378E+11,55352,Silent
Sweden,2010,female,25-34 years,31,564791,5.49,0.906,4.88378E+11,55352,Generation X
Sweden,2010,female,15-24 years,31,607958,5.1,0.906,4.88378E+11,55352,Millenials
Sweden,2010,female,5-14 years,2,487899,0.41,0.906,4.88378E+11,55352,Generation Z
Sweden,2010,male,5-14 years,1,514297,0.19,0.906,4.88378E+11,55352,Generation Z
Sweden,2011,male,75+ years,86,322530,26.66,0.906,5.6311E+11,63380,Silent
Sweden,2011,male,55-74 years,245,1059858,23.12,0.906,5.6311E+11,63380,Boomers
Sweden,2011,male,35-54 years,263,1277205,20.59,0.906,5.6311E+11,63380,Generation X
Sweden,2011,male,25-34 years,107,600789,17.81,0.906,5.6311E+11,63380,Millenials
Sweden,2011,male,15-24 years,85,639416,13.29,0.906,5.6311E+11,63380,Millenials
Sweden,2011,female,55-74 years,98,1077463,9.1,0.906,5.6311E+11,63380,Boomers
Sweden,2011,female,35-54 years,103,1238769,8.31,0.906,5.6311E+11,63380,Generation X
Sweden,2011,female,25-34 years,46,571231,8.05,0.906,5.6311E+11,63380,Millenials
Sweden,2011,female,75+ years,38,479833,7.92,0.906,5.6311E+11,63380,Silent
Sweden,2011,female,15-24 years,36,607514,5.93,0.906,5.6311E+11,63380,Millenials
Sweden,2011,male,5-14 years,3,518467,0.58,0.906,5.6311E+11,63380,Generation Z
Sweden,2011,female,5-14 years,2,491569,0.41,0.906,5.6311E+11,63380,Generation Z
Sweden,2012,male,75+ years,109,327050,33.33,0.908,5.43881E+11,60776,Silent
Sweden,2012,male,55-74 years,256,1074267,23.83,0.908,5.43881E+11,60776,Boomers
Sweden,2012,male,35-54 years,257,1279633,20.08,0.908,5.43881E+11,60776,Generation X
Sweden,2012,male,25-34 years,113,609527,18.54,0.908,5.43881E+11,60776,Millenials
Sweden,2012,male,15-24 years,83,635011,13.07,0.908,5.43881E+11,60776,Millenials
Sweden,2012,female,35-54 years,140,1241491,11.28,0.908,5.43881E+11,60776,Generation X
Sweden,2012,female,75+ years,41,480219,8.54,0.908,5.43881E+11,60776,Silent
Sweden,2012,female,55-74 years,89,1090751,8.16,0.908,5.43881E+11,60776,Boomers
Sweden,2012,female,15-24 years,34,602499,5.64,0.908,5.43881E+11,60776,Millenials
Sweden,2012,female,25-34 years,27,580871,4.65,0.908,5.43881E+11,60776,Millenials
Sweden,2012,female,5-14 years,4,499876,0.8,0.908,5.43881E+11,60776,Generation Z
Sweden,2012,male,5-14 years,1,527714,0.19,0.908,5.43881E+11,60776,Generation Z
Sweden,2013,male,75+ years,110,333073,33.03,0.927,5.78742E+11,64133,Silent
Sweden,2013,male,55-74 years,273,1086729,25.12,0.927,5.78742E+11,64133,Boomers
Sweden,2013,male,35-54 years,266,1283078,20.73,0.927,5.78742E+11,64133,Generation X
Sweden,2013,male,25-34 years,111,621904,17.85,0.927,5.78742E+11,64133,Millenials
Sweden,2013,male,15-24 years,99,628573,15.75,0.927,5.78742E+11,64133,Millenials
Sweden,2013,female,75+ years,48,481818,9.96,0.927,5.78742E+11,64133,Silent
Sweden,2013,female,55-74 years,108,1102468,9.8,0.927,5.78742E+11,64133,Boomers
Sweden,2013,female,35-54 years,117,1244666,9.4,0.927,5.78742E+11,64133,Generation X
Sweden,2013,female,15-24 years,48,595101,8.07,0.927,5.78742E+11,64133,Millenials
Sweden,2013,female,25-34 years,46,593992,7.74,0.927,5.78742E+11,64133,Millenials
Sweden,2013,male,5-14 years,3,540668,0.55,0.927,5.78742E+11,64133,Generation Z
Sweden,2013,female,5-14 years,1,512011,0.2,0.927,5.78742E+11,64133,Generation Z
Turkmenistan,1990,female,75+ years,12,34100,35.19,0.602,3189539641,1036,G.I. Generation
Turkmenistan,1990,male,75+ years,5,16700,29.94,0.602,3189539641,1036,G.I. Generation
Turkmenistan,1990,male,35-54 years,65,268100,24.24,0.602,3189539641,1036,Silent
Turkmenistan,1990,male,25-34 years,61,292800,20.83,0.602,3189539641,1036,Boomers
Turkmenistan,1990,male,55-74 years,23,117000,19.66,0.602,3189539641,1036,G.I. Generation
Turkmenistan,1990,male,15-24 years,56,360200,15.55,0.602,3189539641,1036,Generation X
Turkmenistan,1990,female,15-24 years,27,351300,7.69,0.602,3189539641,1036,Generation X
Turkmenistan,1990,female,35-54 years,18,277100,6.5,0.602,3189539641,1036,Silent
Turkmenistan,1990,female,55-74 years,9,153300,5.87,0.602,3189539641,1036,G.I. Generation
Turkmenistan,1990,female,25-34 years,16,306400,5.22,0.602,3189539641,1036,Boomers
Turkmenistan,1990,male,5-14 years,6,455200,1.32,0.602,3189539641,1036,Generation X
Turkmenistan,1990,female,5-14 years,0,447600,0,0.602,3189539641,1036,Generation X
Turkmenistan,1991,male,35-54 years,55,278100,19.78,0.611,3208098919,1014,Boomers
Turkmenistan,1991,male,75+ years,3,15800,18.99,0.611,3208098919,1014,G.I. Generation
Turkmenistan,1991,male,55-74 years,22,121300,18.14,0.611,3208098919,1014,Silent
Turkmenistan,1991,male,25-34 years,53,298500,17.76,0.611,3208098919,1014,Boomers
